# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz 
2.7359999999999767,-1.1510872374904084,-1.32916105285166,-1.4860472336107517
2.737999999999977,-0.6646768164309887,-0.7675026777810695,-0.8580940802157947
2.739999999999977,-0.17886748545868322,-0.2065383817576844,-0.23091693078649253
2.741999999999977,0.3062659962163601,0.35364551071828876,0.3953877009518622
2.743999999999977,0.7906490799614041,0.9129629183004931,1.020723573128245
2.7459999999999765,1.2742074388778275,1.4713280156790751,1.6449947301291443
2.7479999999999767,1.756866978913197,2.0286552464117977,2.2681055169441837
2.749999999999977,2.2385538499186928,2.5848593356920606,2.8899605934411987
2.7519999999999767,2.7191944566571435,3.1398553030598793,3.5104649485775483
2.753999999999977,3.198715469757314,3.6935584750508097,4.1295239145420375
2.755999999999977,3.6770438366104083,4.245884497778147,4.747043180822246
2.7579999999999765,4.154106792212115,4.796749349452235,5.362928808201548
2.7599999999999767,4.6298318699461545,5.346069352832242,5.977087242680602
2.7619999999999765,5.104146912305071,5.893761187605459,6.58942532931785
2.7639999999999767,5.576980081553485,6.439741902700173,7.199850325995713
2.765999999999977,6.048259870324035,6.983928928520786,7.808269917099875
2.7679999999999763,6.517915112152134,7.526240089112328,8.414592227119623
2.7699999999999765,6.985874991942413,8.066593614246052,9.018725834159948
2.771999999999977,7.452069056368407,8.60490815142796,9.62057978336749
2.7739999999999765,7.916427224202159,9.141102777826395,10.220063600265993
2.7759999999999767,8.378879796575239,9.675097012120462,10.817087304003232
2.777999999999976,8.83935746716426,10.206810826261227,11.411561420500455
2.7799999999999763,9.297791332306867,10.736164657152674,12.003396995512054
2.781999999999977,9.75411290103876,11.263079418241457,12.592505607583341
2.7839999999999763,10.20825410505693,11.78747651102144,13.178799380912997
2.7859999999999765,10.660147308605012,12.309277836448334,13.762190998115011
2.7879999999999767,11.109725318276979,12.828405806260031,14.342593712875217
2.789999999999976,11.556921392742648,13.344783354206621,14.919921362506836
2.7919999999999767,12.001669252390998,13.858333947185594,15.49408838039999
2.793999999999976,12.443903088887685,14.368981596277838,16.065009808360347
2.7959999999999763,12.883557574651547,14.876650867690223,16.63260130884329
2.7979999999999765,13.320567872241172,15.381266893594242,17.196779177071882
2.799999999999976,13.754869643657393,15.882755382867611,17.757460353046344
2.8019999999999765,14.186399059554972,16.381042631731034,18.31456243343633
2.8039999999999767,14.615092808365372,16.87605553428222,18.868003683358292
2.805999999999976,15.04088810532726,17.367721592923463,19.4177030480339
2.8079999999999763,15.4637227014266,17.85596892868475,19.963580164331603
2.8099999999999756,15.883534892239796,18.340726291434912,20.50555537218305
2.8119999999999763,16.30026352668559,18.821923069987527,21.04354972588183
2.8139999999999765,16.71384801567727,19.299489302091533,21.577485005253322
2.815999999999976,17.12422834067986,19.773355684312268,22.107283726702057
2.817999999999976,17.531345062168764,20.243453581798708,22.63286915413176
2.8199999999999763,17.93513932798651,20.709715037932902,23.154165309733813
2.821999999999976,18.33555288160142,21.17207278386639,23.67109698464924
2.8239999999999763,18.732528070262482,21.630460247936522,24.183589749496512
2.8259999999999756,19.126007853051853,22.084811564964767,24.691569964767375
2.827999999999976,19.515935808833024,22.535061585434406,25.194964791087767
2.829999999999976,19.902256144093897,22.981145884546983,25.693702199343306
2.831999999999976,20.28491370068288,23.42300077115517,26.187710980666484
2.833999999999976,20.663853963439358,23.860563296573655,26.676920756287586
2.8359999999999763,21.03902306771325,24.29377126326198,27.161261987242362
2.8379999999999757,21.410367806777142,24.722563233383354,27.6406659839411
2.839999999999976,21.777835639128153,25.146878537236123,28.11506491559524
2.8419999999999757,22.141374695676262,25.56665728155411,28.584391819497494
2.843999999999976,22.50093378682356,25.981840357681055,29.04858061016115
2.845999999999976,22.856462409427085,26.392369449610573,29.507566088308995
2.8479999999999754,23.207910753649635,26.79818704189685,29.961283949717693
2.8499999999999757,23.555229709695556,27.1992364274324,30.409670793913694
2.851999999999976,23.898370874428608,27.595461715089733,30.852664132716793
2.8539999999999757,24.237286557875507,27.986807837231044,31.290202398636243
2.855999999999976,24.5719297896103,28.373220557080177,31.722224953112867
2.8579999999999752,24.9022543250208,28.754646475958562,32.14867209460907
2.8599999999999755,25.228214651455687,29.131033040383205,32.56948506654462
2.8619999999999757,25.549765994251803,29.502328549026444,32.98460606507794
2.8639999999999755,25.866864322639866,29.868482159535304,33.393978246730335
2.8659999999999757,26.179466355530288,30.22944389521232,33.797545735855394
2.867999999999976,26.487529567174438,30.585164651552663,34.19525363194772
2.8699999999999752,26.791012192704734,30.93559620264124,34.5870480167951
2.8719999999999755,27.08987323355088,31.28069120740687,34.972875961470876
2.8739999999999752,27.384072462730217,31.620403215731013,35.35268553316376
2.8759999999999755,27.673570430015566,31.954686674415104,35.72642580184944
2.8779999999999757,27.958328466974887,32.28349693299985,36.094046846796836
2.879999999999975,28.23830869188642,32.60679024944075,36.45549976291343
2.8819999999999757,28.51347401452702,32.92452379563714,36.81073666692704
2.883999999999976,28.783788140831504,33.23665566281245,37.15971070340099
2.8859999999999753,29.049215577426057,33.543144866748804,37.50237605058674
2.8879999999999755,29.309721636031806,33.84395135287192,37.8386879261088
2.889999999999975,29.56527243773999,34.139036001187606,38.16860259248405
2.8919999999999755,29.815834917157456,34.4283606310686,38.49207736247349
2.8939999999999757,30.061376826422453,34.71188800589156,38.80907060426657
2.895999999999975,30.30186673908948,34.989581837522955,39.11954174649668
2.8979999999999753,30.53727405388442,35.26140679065509,39.42345128308875
2.8999999999999755,30.767568998326922,35.52732848698887,39.720760777935936
2.9019999999999753,30.992722632222367,35.78731350926597,40.01143286940764
2.9039999999999755,31.212706851021846,36.04132940514868,40.29543127468727
2.905999999999975,31.427494389048558,36.28934469094527,40.57272079393737
2.907999999999975,31.63705882259337,36.5313288551846,40.8432673142962
2.9099999999999753,31.84137457287563,36.7672523620349,41.10703781369989
2.911999999999975,32.04041690887217,36.99708665457035,41.36400036453482
2.9139999999999753,32.23416195001189,37.22080415788269,41.614124137116264
2.9159999999999755,32.42258666873705,37.4383782820386,41.85737940299507
2.917999999999975,32.6056688929302,37.64978342488211,42.09373753809063
2.919999999999975,32.783387308207345,37.85499497468254,42.323171025651554
2.921999999999975,32.9557214600765,38.05398931262698,42.54565345904222
2.923999999999975,33.12265175596164,38.246743815157366,42.76115954435576
2.9259999999999753,33.28415946709225,38.43323685615228,42.96966510285342
2.9279999999999746,33.440226730257564,38.61344780895264,43.17114707322922
2.929999999999975,33.59083654942686,38.78735704823262,43.365583513701885
2.931999999999975,33.73597279723352,38.95494595171333,43.55295360393063
2.933999999999975,33.87562021632503,39.11619690172158,43.73323764675806
2.935999999999975,34.00976442057782,39.27109328659271,43.906417069778485
2.9379999999999744,34.13839189617619,39.41961950191652,44.072474426730885
2.9399999999999746,34.26149000255734,39.5617609516283,44.231393398718836
2.941999999999975,34.37904697322026,39.69750404894301,44.38315879525487
2.9439999999999746,34.49105191640037,39.82683621713422,44.52775655513135
2.945999999999975,34.597494815608705,39.94974589015674,44.66517374711666
2.947999999999975,34.698366530036594,40.06622251311385,44.795398570477516
2.9499999999999744,34.793658794825056,40.17625654256847,44.9184203553269
2.9519999999999746,34.88336422120041,40.27983944669962,45.03422956279894
2.9539999999999744,34.96747629647422,40.37696370530248,45.14281778504908
2.9559999999999746,35.04598938391011,40.46762280963454,45.24417774508194
2.957999999999975,35.11889872245546,40.55181126210573,45.33830329640498
2.959999999999974,35.18620042633961,40.629524575814585,45.42518942250987
2.9619999999999744,35.24789148453855,40.70075927393008,45.50483223618134
2.963999999999975,35.3039697601055,40.76551288891863,45.57722897863296
2.9659999999999744,35.35443398936882,40.8237839616179,45.64237801847165
2.9679999999999747,35.39928378099697,40.8755720401571,45.70027885049053
2.969999999999974,35.4385196149304,40.9208776787238,45.75093209429012
2.971999999999974,35.4721428411817,40.95970243617822,45.79433949272913
2.973999999999975,35.50015567850348,40.992048874515206,45.83050391020489
2.975999999999974,35.52256121292473,41.017920557174094,45.85942933076368
2.9779999999999744,35.53936339615599,41.037322047197186,45.881120856041896
2.9799999999999747,35.550567043863886,41.05025890523731,45.89558470303836
2.981999999999974,35.556177833814886,41.056737687414454,45.902828201718116
2.9839999999999747,35.55620230388962,41.05676594302292,45.90285979244878
2.985999999999974,35.55064784996739,41.05035221208852,45.89568902326941
2.9879999999999742,35.53952272368181,41.03750602277704,45.88132654699324
2.9899999999999745,35.522836030048,41.01823788865428,45.85978411814424
2.991999999999974,35.50059772496169,40.9925593057985,45.83107458972854
2.9939999999999745,35.472818612571075,40.960482749765355,45.79521190984145
2.9959999999999747,35.4395103425216,40.92202167240676,45.752211118110566
2.997999999999974,35.40068540707461,40.877190498543555,45.70208834197597
2.9999999999999742,35.356357138100094,40.82600462249327,45.644860792807805
3.001999999999974,35.30653970394466,40.76848040445331,45.58054676186286
3.0039999999999742,35.251248106174664,40.70463516674045,45.50916561608008
3.0059999999999745,35.19049817619585,40.6344871898874,45.43073779371634
3.007999999999974,35.12430657174965,40.5580557085972,45.34528479982338
3.009999999999974,35.052690773287004,40.47536090755592,45.25282920156632
3.0119999999999743,34.97566908022058,40.38642391710524,45.153394623385324
3.013999999999974,34.893260607055865,40.291266808774935,45.04700574200091
3.0159999999999743,34.805485279401836,40.18991259067639,44.933688281263585
3.0179999999999736,34.71236382986236,40.08238520275854,44.81346900684988
3.019999999999974,34.61391779380838,39.96870951192568,44.68637572080415
3.021999999999974,34.51016950503269,39.84891130702047,44.5524372559289
3.023999999999974,34.401142091287085,39.723017293670324,44.411683470023284
3.025999999999974,34.28685946970308,39.59105508899987,44.26414523997138
3.0279999999999743,34.16734634209773,39.453053216210584,44.109854455681806
3.0299999999999736,34.04262819016398,39.30904109902702,43.948844013878734
3.031999999999974,33.912731270547866,39.159049056012485,43.781147811746465
3.0339999999999736,33.77768260981239,39.00310829475385,43.60680074042777
3.035999999999974,33.637509999289776,38.841250905917356,43.42583867837826
3.037999999999974,33.49224198982223,38.67350985717591,43.23829848457676
3.0399999999999734,33.341907886393074,38.499918987009494,43.04421799159405
3.0419999999999736,33.18653774264798,38.32051299837896,42.84363599851984
3.0439999999999743,33.02616235530887,38.13532745227573,42.636592263751204
3.0459999999999736,32.86081325848006,37.94439876114696,42.42312749764171
3.047999999999974,32.690522717847735,37.74776418219792,42.20328335501316
3.049999999999973,32.51532372477554,37.54546181057395,41.97710242753285
3.0519999999999734,32.33524999029437,37.33753057242059,41.74462823595456
3.053999999999974,32.15033593899046,37.1240102178261,41.505905222227966
3.0559999999999734,31.96061670279046,36.90494131364503,41.26097874147536
3.0579999999999736,31.76612811464537,36.68036523620528,41.00989505383758
3.059999999999974,31.56690670211576,36.45032416390066,40.752701316192535
3.061999999999973,31.36298968085668,36.21486106966812,40.489445573744334
3.063999999999974,31.154414948005783,35.97401971335288,40.22017675148727
3.065999999999973,30.941221075474566,35.727844633961915,39.94494464554499
3.0679999999999734,30.72344730314419,35.47638114180715,39.66379991438621
3.0699999999999736,30.501133531966943,35.219675310539664,39.37679406991886
3.071999999999973,30.274320316974975,34.95777396907691,39.08397946846431
3.0739999999999736,30.043048860196066,34.690724693422545,38.78540930161171
3.075999999999974,29.80736100348016,34.418575798383245,38.481137586957026
3.077999999999973,29.567299221235178,34.141376329180694,38.17121915872513
3.0799999999999734,29.322906613074412,33.85917605296153,37.85570965827752
3.0819999999999728,29.07422689637825,33.57202545020847,37.53466552450958
3.0839999999999734,28.821304398767953,33.27997570604965,37.20814398413429
3.0859999999999737,28.56418405049687,32.983078701472756,36.8762030418593
3.087999999999973,28.302911376757017,32.68138700444156,36.53890147045479
3.089999999999973,28.03753248990351,32.37495386091733,36.19629880071522
3.0919999999999734,27.7680940815995,32.06383318578865,35.84845531131855
3.093999999999973,27.494643414880233,31.748079553707747,35.495432018580864
3.0959999999999734,27.217228316139547,31.427748189837338,35.137290666111134
3.0979999999999728,26.935897167039613,31.102894960508788,34.774093714366664
3.099999999999973,26.65069889634496,30.773576363792845,34.405904330110815
3.1019999999999732,26.36168297168223,30.439849519984605,34.032786375774975
3.103999999999973,26.06889939122766,30.101772162005126,33.654804398727144
3.1059999999999732,25.772398675321796,29.759402625718778,33.27202362044647
3.1079999999999735,25.472231858015892,29.412799840172077,32.88450992560986
3.109999999999973,25.16845047854832,29.06202331775126,32.49232985108791
3.111999999999973,24.861106572753236,28.707133144262105,32.09555057485369
3.113999999999973,24.5502526644054,28.348189968935568,31.694239904808796
3.115999999999973,24.235941756497503,27.985254994355856,31.28846626752259
3.1179999999999732,23.918227322457227,27.618389966318684,30.878298696893367
3.1199999999999726,23.597163297300394,27.247657163615884,30.463806822727122
